1790187604.404708000	235495	3858350080
1790187604.919802000	239313	3920904192
1790187605.437160000	239585	3925360640
1790187605.975292000	240223	3935813632
1790187606.514688000	247150	4049305600
1790187607.053200000	247734	4058873856
1790187607.589946000	244026	3998121984
1790187608.115180000	247867	4061052928
1790187608.645145000	246924	4045602816
1790187609.174614000	246963	4046241792
1790187609.720761000	247856	4060872704
1790187610.257132000	244074	3998908416
1790187610.783067000	244080	3999006720
1790187611.306628000	247626	4057104384
1790187611.823870000	247674	4057890816
1790187612.342256000	239863	3929915392
1790187612.861890000	239968	3931635712
1790187613.375734000	243817	3994697728
1790187613.891314000	246659	4041261056
1790187614.409948000	246587	4040081408
1790187614.927447000	243865	3995484160
1790187615.448651000	247990	4063068160
1790187615.972482000	247779	4059611136
1790187616.493526000	243877	3995680768
1790187617.012620000	243978	3997335552
1790187617.602035000	247908	4061724672
1790187618.132540000	243950	3996876800
1790187618.732356000	251785	4125245440
1790187619.261073000	251184	4115398656
1790187619.779609000	362856	5945032704
1790187620.350833000	383955	6290718720
1790187621.088422000	402898	6601080832
1790187621.634857000	389153	6375882752
1790187622.162421000	384818	6304858112
1790187622.683775000	387285	6345277440
1790187623.205590000	384452	6298861568
1790187623.727947000	380352	6231687168
1790187624.253679000	381035	6242877440
1790187624.800966000	381053	6243172352
1790187625.321949000	384158	6294044672
1790187625.847225000	372123	6096863232
1790187626.390109000	464179	7605108736
1790187626.908293000	554875	9091072000
1790187627.428240000	475688	7793672192
1790187627.953125000	554886	9091252224
1790187628.476228000	462596	7579172864
1790187629.004125000	546702	8957165568
1790187629.525889000	464882	7616626688
1790187630.046259000	464906	7617019904
1790187630.570187000	462076	7570653184
1790187631.122601000	488312	8000503808
1790187631.652154000	487567	7988297728
1790187632.169159000	479179	7850868736
1790187632.698218000	483003	7913521152
1790187633.223574000	486906	7977467904
1790187633.748588000	496274	8130953216
1790187634.272280000	496163	8129134592
1790187634.793621000	496100	8128102400
1790187635.314362000	499787	8188510208
1790187635.843529000	458622	7514062848
1790187636.376596000	458516	7512326144
1790187636.904229000	455357	7460569088
1790187637.426994000	455405	7461355520
1790187637.943113000	456180	7474053120
1790187638.466008000	452429	7412596736
1790187638.989802000	464113	7604027392
1790187639.516413000	481269	7885111296
1790187640.033850000	481302	7885651968
1790187640.574933000	448432	7347109888
